 format: day,hour,forecast,value  location:60_127 Start : 20150101 
 2,2000,+40,65.000000 
 2,2000,+43,70.000000 
 2,2000,+46,70.000000 
 2,2000,+49,75.000000 
 2,2000,+52,65.000000 
 2,2000,+55,50.000000 
 2,2000,+58,65.000000 
 2,2000,+61,70.000000 
 2,2000,+64,90.000000 
 2,2000,+67,100.000000 
 2,2300,+4,40.000000 
 2,2300,+7,40.000000 
 2,2300,+10,55.000000 
 2,2300,+13,60.000000 
 2,2300,+16,70.000000 
 2,2300,+19,70.000000 
 2,2300,+22,75.000000 
 2,2300,+25,70.000000 
 2,2300,+28,60.000000 
 2,2300,+31,40.000000 
 2,2300,+34,50.000000 
 2,2300,+37,65.000000 
 2,2300,+40,70.000000 
 2,2300,+43,70.000000 
 2,2300,+46,75.000000 
 2,2300,+49,65.000000 
 2,2300,+52,50.000000 
 2,2300,+55,65.000000 
 2,2300,+58,70.000000 
 2,2300,+61,90.000000 
 2,2300,+64,100.000000 
 3,0200,+4,40.000000 
 3,0200,+7,55.000000 
 3,0200,+10,60.000000 
 3,0200,+13,70.000000 
 3,0200,+16,70.000000 
 3,0200,+19,75.000000 
 3,0200,+22,70.000000 
 3,0200,+25,60.000000 
 3,0200,+28,40.000000 
 3,0200,+31,50.000000 
 3,0200,+34,65.000000 
 3,0200,+37,70.000000 
 3,0200,+40,70.000000 
 3,0200,+43,75.000000 
 3,0200,+46,65.000000 
 3,0200,+49,50.000000 
 3,0200,+52,65.000000 
 3,0200,+55,70.000000 
 3,0200,+58,90.000000 
 3,0200,+61,100.000000 
 3,0500,+4,55.000000 
 3,0500,+7,60.000000 
 3,0500,+10,70.000000 
 3,0500,+13,70.000000 
 3,0500,+16,75.000000 
 3,0500,+19,70.000000 
 3,0500,+22,60.000000 
 3,0500,+25,40.000000 
 3,0500,+28,50.000000 
 3,0500,+31,65.000000 
 3,0500,+34,70.000000 
 3,0500,+37,70.000000 
 3,0500,+40,75.000000 
 3,0500,+43,65.000000 
 3,0500,+46,50.000000 
 3,0500,+49,65.000000 
 3,0500,+52,70.000000 
 3,0500,+55,90.000000 
 3,0500,+58,100.000000 
 3,0800,+4,60.000000 
 3,0800,+7,70.000000 
 3,0800,+10,70.000000 
 3,0800,+13,75.000000 
 3,0800,+16,65.000000 
 3,0800,+19,60.000000 
 3,0800,+22,45.000000 
 3,0800,+25,45.000000 
 3,0800,+28,65.000000 
 3,0800,+31,75.000000 
 3,0800,+34,75.000000 
 3,0800,+37,75.000000 
 3,0800,+40,65.000000 
 3,0800,+43,50.000000 
 3,0800,+46,55.000000 
 3,0800,+49,70.000000 
 3,0800,+52,85.000000 
 3,0800,+55,95.000000 
 3,1100,+4,70.000000 
 3,1100,+7,70.000000 
 3,1100,+10,75.000000 
 3,1100,+13,65.000000 
 3,1100,+16,60.000000 
 3,1100,+19,45.000000 
 3,1100,+22,45.000000 
 3,1100,+25,65.000000 
 3,1100,+28,75.000000 
 3,1100,+31,75.000000 
 3,1100,+34,75.000000 
 3,1100,+37,65.000000 
 3,1100,+40,50.000000 
 3,1100,+43,55.000000 
 3,1100,+46,70.000000 
 3,1100,+49,85.000000 
 3,1100,+52,95.000000 
 3,1400,+4,70.000000 
 3,1400,+7,75.000000 
 3,1400,+10,65.000000 
 3,1400,+13,60.000000 
 3,1400,+16,45.000000 
 3,1400,+19,45.000000 
 3,1400,+22,65.000000 
 3,1400,+25,75.000000 
 3,1400,+28,75.000000 
 3,1400,+31,75.000000 
 3,1400,+34,65.000000 
 3,1400,+37,50.000000 
 3,1400,+40,55.000000 
 3,1400,+43,70.000000 
 3,1400,+46,85.000000 
 3,1400,+49,95.000000 
 3,1700,+4,75.000000 
 3,1700,+7,65.000000 
 3,1700,+10,55.000000 
 3,1700,+13,45.000000 
 3,1700,+16,45.000000 
 3,1700,+19,65.000000 
 3,1700,+22,75.000000 
 3,1700,+25,75.000000 
 3,1700,+28,75.000000 
 3,1700,+31,65.000000 
 3,1700,+34,50.000000 
 3,1700,+37,55.000000 
 3,1700,+40,70.000000 
 3,1700,+43,85.000000 
 3,1700,+46,95.000000 
 3,2000,+4,65.000000 
 3,2000,+7,55.000000 
 3,2000,+10,45.000000 
 3,2000,+13,45.000000 
 3,2000,+16,65.000000 
 3,2000,+19,75.000000 
 3,2000,+22,75.000000 
 3,2000,+25,75.000000 
 3,2000,+28,65.000000 
 3,2000,+31,50.000000 
 3,2000,+34,50.000000 
 3,2000,+37,65.000000 
 3,2000,+40,85.000000 
 3,2000,+43,95.000000 
 3,2000,+46,95.000000 
 3,2000,+49,75.000000 
 3,2000,+52,55.000000 
 3,2000,+55,35.000000 
 3,2000,+58,25.000000 
 3,2000,+61,35.000000 
 3,2000,+64,40.000000 
 3,2000,+67,45.000000 
 3,2300,+4,55.000000 
 3,2300,+7,45.000000 
 3,2300,+10,45.000000 
 3,2300,+13,65.000000 
 3,2300,+16,75.000000 
 3,2300,+19,75.000000 
 3,2300,+22,75.000000 
 3,2300,+25,65.000000 
 3,2300,+28,50.000000 
 3,2300,+31,50.000000 
 3,2300,+34,65.000000 
 3,2300,+37,85.000000 
 3,2300,+40,95.000000 
 3,2300,+43,95.000000 
 3,2300,+46,75.000000 
 3,2300,+49,55.000000 
 3,2300,+52,35.000000 
 3,2300,+55,25.000000 
 3,2300,+58,35.000000 
 3,2300,+61,40.000000 
 3,2300,+64,45.000000 
 4,0200,+4,45.000000 
 4,0200,+7,45.000000 
 4,0200,+10,65.000000 
 4,0200,+13,75.000000 
 4,0200,+16,75.000000 
 4,0200,+19,75.000000 
 4,0200,+22,65.000000 
 4,0200,+25,50.000000 
 4,0200,+28,50.000000 
 4,0200,+31,65.000000 
 4,0200,+34,85.000000 
 4,0200,+37,95.000000 
 4,0200,+40,95.000000 
 4,0200,+43,75.000000 
 4,0200,+46,55.000000 
 4,0200,+49,35.000000 
 4,0200,+52,25.000000 
 4,0200,+55,35.000000 
 4,0200,+58,40.000000 
 4,0200,+61,45.000000 
 4,0500,+4,45.000000 
 4,0500,+7,65.000000 
 4,0500,+10,75.000000 
 4,0500,+13,75.000000 
 4,0500,+16,75.000000 
 4,0500,+19,65.000000 
 4,0500,+22,50.000000 
 4,0500,+25,50.000000 
 4,0500,+28,65.000000 
 4,0500,+31,85.000000 
 4,0500,+34,95.000000 
 4,0500,+37,95.000000 
 4,0500,+40,75.000000 
 4,0500,+43,55.000000 
 4,0500,+46,35.000000 
 4,0500,+49,25.000000 
 4,0500,+52,35.000000 
 4,0500,+55,40.000000 
 4,0500,+58,45.000000 
 4,0800,+4,65.000000 
 4,0800,+7,75.000000 
 4,0800,+10,75.000000 
 4,0800,+13,75.000000 
 4,0800,+16,60.000000 
 4,0800,+19,45.000000 
 4,0800,+22,45.000000 
 4,0800,+25,60.000000 
 4,0800,+28,85.000000 
 4,0800,+31,90.000000 
 4,0800,+34,85.000000 
 4,0800,+37,75.000000 
 4,0800,+40,55.000000 
 4,0800,+43,35.000000 
 4,0800,+46,30.000000 
 4,0800,+49,35.000000 
 4,0800,+52,40.000000 
 4,0800,+55,45.000000 
 4,1100,+4,75.000000 
 4,1100,+7,75.000000 
 4,1100,+10,75.000000 
 4,1100,+13,60.000000 
 4,1100,+16,45.000000 
 4,1100,+19,45.000000 
 4,1100,+22,60.000000 
 4,1100,+25,85.000000 
 4,1100,+28,90.000000 
 4,1100,+31,85.000000 
 4,1100,+34,75.000000 
 4,1100,+37,55.000000 
 4,1100,+40,35.000000 
 4,1100,+43,30.000000 
 4,1100,+46,35.000000 
 4,1100,+49,40.000000 
 4,1100,+52,45.000000 
 4,1400,+4,85.000000 
 4,1400,+7,85.000000 
 4,1400,+10,65.000000 
 4,1400,+13,45.000000 
 4,1400,+16,45.000000 
 4,1400,+19,60.000000 
 4,1400,+22,85.000000 
 4,1400,+25,90.000000 
 4,1400,+28,85.000000 
 4,1400,+31,75.000000 
 4,1400,+34,55.000000 
 4,1400,+37,35.000000 
 4,1400,+40,30.000000 
 4,1400,+43,35.000000 
 4,1400,+46,40.000000 
 4,1400,+49,45.000000 
 4,1700,+4,85.000000 
 4,1700,+7,65.000000 
 4,1700,+10,45.000000 
 4,1700,+13,45.000000 
