 format: day,hour,forecast,value  location:60_127 Start : 20160101 
 2,0500,+52,50.000000 
 2,0500,+55,60.000000 
 2,0500,+58,70.000000 
 2,0800,+4,65.000000 
 2,0800,+7,75.000000 
 2,0800,+10,85.000000 
 2,0800,+13,85.000000 
 2,0800,+16,70.000000 
 2,0800,+19,55.000000 
 2,0800,+22,40.000000 
 2,0800,+25,50.000000 
 2,0800,+28,65.000000 
 2,0800,+31,75.000000 
 2,0800,+34,80.000000 
 2,0800,+37,80.000000 
 2,0800,+40,65.000000 
 2,0800,+43,50.000000 
 2,0800,+46,40.000000 
 2,0800,+49,50.000000 
 2,0800,+52,60.000000 
 2,0800,+55,70.000000 
 2,1100,+4,90.000000 
 2,1100,+7,90.000000 
 2,1100,+10,90.000000 
 2,1100,+13,70.000000 
 2,1100,+16,55.000000 
 2,1100,+19,40.000000 
 2,1100,+22,50.000000 
 2,1100,+25,65.000000 
 2,1100,+28,75.000000 
 2,1100,+31,80.000000 
 2,1100,+34,80.000000 
 2,1100,+37,65.000000 
 2,1100,+40,50.000000 
 2,1100,+43,40.000000 
 2,1100,+46,50.000000 
 2,1100,+49,60.000000 
 2,1100,+52,70.000000 
 2,1400,+4,90.000000 
 2,1400,+7,90.000000 
 2,1400,+10,70.000000 
 2,1400,+13,55.000000 
 2,1400,+16,40.000000 
 2,1400,+19,50.000000 
 2,1400,+22,65.000000 
 2,1400,+25,75.000000 
 2,1400,+28,80.000000 
 2,1400,+31,80.000000 
 2,1400,+34,65.000000 
 2,1400,+37,50.000000 
 2,1400,+40,40.000000 
 2,1400,+43,50.000000 
 2,1400,+46,60.000000 
 2,1400,+49,70.000000 
 2,1700,+4,90.000000 
 2,1700,+7,70.000000 
 2,1700,+10,55.000000 
 2,1700,+13,40.000000 
 2,1700,+16,50.000000 
 2,1700,+19,65.000000 
 2,1700,+22,75.000000 
 2,1700,+25,80.000000 
 2,1700,+28,80.000000 
 2,1700,+31,65.000000 
 2,1700,+34,50.000000 
 2,1700,+37,40.000000 
 2,1700,+40,50.000000 
 2,1700,+43,60.000000 
 2,1700,+46,70.000000 
 2,2000,+4,70.000000 
 2,2000,+7,55.000000 
 2,2000,+10,40.000000 
 2,2000,+13,50.000000 
 2,2000,+16,65.000000 
 2,2000,+19,75.000000 
 2,2000,+22,80.000000 
 2,2000,+25,80.000000 
 2,2000,+28,65.000000 
 2,2000,+31,50.000000 
 2,2000,+34,40.000000 
 2,2000,+37,50.000000 
 2,2000,+40,60.000000 
 2,2000,+43,70.000000 
 2,2000,+46,45.000000 
 2,2000,+49,55.000000 
 2,2000,+52,45.000000 
 2,2000,+55,35.000000 
 2,2000,+58,35.000000 
 2,2000,+61,35.000000 
 2,2000,+64,45.000000 
 2,2000,+67,50.000000 
 2,2300,+4,55.000000 
 2,2300,+7,40.000000 
 2,2300,+10,50.000000 
 2,2300,+13,65.000000 
 2,2300,+16,75.000000 
 2,2300,+19,80.000000 
 2,2300,+22,80.000000 
 2,2300,+25,65.000000 
 2,2300,+28,50.000000 
 2,2300,+31,40.000000 
 2,2300,+34,50.000000 
 2,2300,+37,60.000000 
 2,2300,+40,70.000000 
 2,2300,+43,45.000000 
 2,2300,+46,55.000000 
 2,2300,+49,45.000000 
 2,2300,+52,35.000000 
 2,2300,+55,35.000000 
 2,2300,+58,35.000000 
 2,2300,+61,45.000000 
 2,2300,+64,50.000000 
 3,0200,+4,45.000000 
 3,0200,+7,50.000000 
 3,0200,+10,65.000000 
 3,0200,+13,75.000000 
 3,0200,+16,80.000000 
 3,0200,+19,80.000000 
 3,0200,+22,65.000000 
 3,0200,+25,50.000000 
 3,0200,+28,40.000000 
 3,0200,+31,50.000000 
 3,0200,+34,60.000000 
 3,0200,+37,70.000000 
 3,0200,+40,45.000000 
 3,0200,+43,55.000000 
 3,0200,+46,45.000000 
 3,0200,+49,35.000000 
 3,0200,+52,35.000000 
 3,0200,+55,35.000000 
 3,0200,+58,45.000000 
 3,0200,+61,50.000000 
 3,0500,+4,55.000000 
 3,0500,+7,65.000000 
 3,0500,+10,75.000000 
 3,0500,+13,80.000000 
 3,0500,+16,80.000000 
 3,0500,+19,65.000000 
 3,0500,+22,50.000000 
 3,0500,+25,40.000000 
 3,0500,+28,50.000000 
 3,0500,+31,60.000000 
 3,0500,+34,70.000000 
 3,0500,+37,45.000000 
 3,0500,+40,55.000000 
 3,0500,+43,45.000000 
 3,0500,+46,35.000000 
 3,0500,+49,35.000000 
 3,0500,+52,35.000000 
 3,0500,+55,45.000000 
 3,0500,+58,50.000000 
 3,0800,+4,65.000000 
 3,0800,+7,75.000000 
 3,0800,+10,80.000000 
 3,0800,+13,80.000000 
 3,0800,+16,65.000000 
 3,0800,+19,50.000000 
 3,0800,+22,40.000000 
 3,0800,+25,45.000000 
 3,0800,+28,45.000000 
 3,0800,+31,50.000000 
 3,0800,+34,55.000000 
 3,0800,+37,60.000000 
 3,0800,+40,45.000000 
 3,0800,+43,35.000000 
 3,0800,+46,35.000000 
 3,0800,+49,35.000000 
 3,0800,+52,45.000000 
 3,0800,+55,50.000000 
 3,1100,+4,85.000000 
 3,1100,+7,90.000000 
 3,1100,+10,90.000000 
 3,1100,+13,75.000000 
 3,1100,+16,55.000000 
 3,1100,+19,40.000000 
 3,1100,+22,45.000000 
 3,1100,+25,45.000000 
 3,1100,+28,50.000000 
 3,1100,+31,55.000000 
 3,1100,+34,60.000000 
 3,1100,+37,45.000000 
 3,1100,+40,35.000000 
 3,1100,+43,35.000000 
 3,1100,+46,35.000000 
 3,1100,+49,45.000000 
 3,1100,+52,50.000000 
 3,1400,+4,90.000000 
 3,1400,+7,90.000000 
 3,1400,+10,75.000000 
 3,1400,+13,55.000000 
 3,1400,+16,40.000000 
 3,1400,+19,45.000000 
 3,1400,+22,45.000000 
 3,1400,+25,50.000000 
 3,1400,+28,55.000000 
 3,1400,+31,60.000000 
 3,1400,+34,45.000000 
 3,1400,+37,35.000000 
 3,1400,+40,35.000000 
 3,1400,+43,35.000000 
 3,1400,+46,45.000000 
 3,1400,+49,50.000000 
 3,1700,+4,90.000000 
 3,1700,+7,75.000000 
 3,1700,+10,55.000000 
 3,1700,+13,40.000000 
 3,1700,+16,45.000000 
 3,1700,+19,45.000000 
 3,1700,+22,50.000000 
 3,1700,+25,55.000000 
 3,1700,+28,60.000000 
 3,1700,+31,45.000000 
 3,1700,+34,35.000000 
 3,1700,+37,35.000000 
 3,1700,+40,35.000000 
 3,1700,+43,45.000000 
 3,1700,+46,50.000000 
 3,2000,+4,75.000000 
 3,2000,+7,55.000000 
 3,2000,+10,40.000000 
 3,2000,+13,45.000000 
 3,2000,+16,45.000000 
 3,2000,+19,50.000000 
 3,2000,+22,55.000000 
 3,2000,+25,60.000000 
 3,2000,+28,45.000000 
 3,2000,+31,35.000000 
 3,2000,+34,35.000000 
 3,2000,+37,35.000000 
 3,2000,+40,45.000000 
 3,2000,+43,50.000000 
 3,2000,+46,50.000000 
 3,2000,+49,55.000000 
 3,2000,+52,50.000000 
 3,2000,+55,40.000000 
 3,2000,+58,45.000000 
 3,2000,+61,50.000000 
 3,2000,+64,55.000000 
 3,2000,+67,50.000000 
 3,2300,+4,55.000000 
 3,2300,+7,40.000000 
 3,2300,+10,45.000000 
 3,2300,+13,45.000000 
 3,2300,+16,50.000000 
 3,2300,+19,55.000000 
 3,2300,+22,60.000000 
 3,2300,+25,45.000000 
 3,2300,+28,35.000000 
 3,2300,+31,35.000000 
 3,2300,+34,35.000000 
 3,2300,+37,45.000000 
 3,2300,+40,50.000000 
 3,2300,+43,50.000000 
 3,2300,+46,55.000000 
 3,2300,+49,50.000000 
 3,2300,+52,40.000000 
 3,2300,+55,45.000000 
 3,2300,+58,50.000000 
 3,2300,+61,55.000000 
 3,2300,+64,50.000000 
 4,0200,+4,40.000000 
 4,0200,+7,45.000000 
 4,0200,+10,45.000000 
 4,0200,+13,50.000000 
 4,0200,+16,55.000000 
 4,0200,+19,60.000000 
 4,0200,+22,45.000000 
 4,0200,+25,35.000000 
 4,0200,+28,35.000000 
 4,0200,+31,35.000000 
 4,0200,+34,45.000000 
 4,0200,+37,50.000000 
 4,0200,+40,50.000000 
 4,0200,+43,55.000000 
 4,0200,+46,50.000000 
 4,0200,+49,40.000000 
 4,0200,+52,45.000000 
 4,0200,+55,50.000000 
 4,0200,+58,55.000000 
 4,0200,+61,50.000000 
 4,0500,+4,45.000000 
 4,0500,+7,45.000000 
 4,0500,+10,50.000000 
 4,0500,+13,55.000000 
 4,0500,+16,60.000000 
 4,0500,+19,45.000000 
 4,0500,+22,35.000000 
 4,0500,+25,35.000000 
 4,0500,+28,35.000000 
 4,0500,+31,45.000000 
 4,0500,+34,50.000000 
 4,0500,+37,50.000000 
 4,0500,+40,55.000000 
 4,0500,+43,50.000000 
 4,0500,+46,40.000000 
 4,0500,+49,45.000000 
 4,0500,+52,50.000000 
 4,0500,+55,55.000000 
 4,0500,+58,50.000000 
 4,0800,+4,39.000000 
 4,0800,+7,44.000000 
 4,0800,+10,48.000000 
 4,0800,+13,46.000000 
 4,0800,+16,43.000000 
 4,0800,+19,30.000000 
 4,0800,+22,30.000000 
 4,0800,+25,36.000000 
 4,0800,+28,57.000000 
 4,0800,+31,62.000000 
 4,0800,+34,57.000000 
 4,0800,+37,53.000000 
 4,0800,+40,55.000000 
 4,0800,+43,53.000000 
 4,0800,+46,46.000000 
 4,0800,+49,54.000000 
 4,0800,+52,57.000000 
 4,0800,+55,50.000000 
 4,1100,+4,44.000000 
 4,1100,+7,48.000000 
 4,1100,+10,46.000000 
 4,1100,+13,43.000000 
 4,1100,+16,30.000000 
 4,1100,+19,30.000000 
 4,1100,+22,36.000000 
 4,1100,+25,57.000000 
 4,1100,+28,62.000000 
 4,1100,+31,57.000000 
 4,1100,+34,53.000000 
 4,1100,+37,55.000000 
 4,1100,+40,53.000000 
 4,1100,+43,46.000000 
 4,1100,+46,54.000000 
 4,1100,+49,57.000000 
 4,1100,+52,50.000000 
 4,1400,+4,48.000000 
 4,1400,+7,46.000000 
 4,1400,+10,43.000000 
 4,1400,+13,30.000000 
 4,1400,+16,30.000000 
 4,1400,+19,36.000000 
 4,1400,+22,57.000000 
 4,1400,+25,62.000000 
 4,1400,+28,57.000000 
 4,1400,+31,53.000000 
 4,1400,+34,55.000000 
 4,1400,+37,53.000000 
 4,1400,+40,46.000000 
 4,1400,+43,54.000000 
 4,1400,+46,57.000000 
 4,1400,+49,50.000000 
 4,1700,+4,46.000000 
 4,1700,+7,43.000000 
 4,1700,+10,30.000000 
 4,1700,+13,30.000000 
 4,1700,+16,36.000000 
 4,1700,+19,57.000000 
 4,1700,+22,62.000000 
 4,1700,+25,57.000000 
 4,1700,+28,53.000000 
 4,1700,+31,55.000000 
 4,1700,+34,53.000000 
 4,1700,+37,46.000000 
 4,1700,+40,54.000000 
 4,1700,+43,57.000000 
 4,1700,+46,50.000000 
 4,2000,+4,43.000000 
 4,2000,+7,30.000000 
 4,2000,+10,30.000000 
 4,2000,+13,36.000000 
 4,2000,+16,57.000000 
 4,2000,+19,62.000000 
 4,2000,+22,57.000000 
 4,2000,+25,53.000000 
 4,2000,+28,55.000000 
 4,2000,+31,53.000000 
 4,2000,+34,46.000000 
 4,2000,+37,54.000000 
 4,2000,+40,57.000000 
 4,2000,+43,50.000000 
 4,2000,+46,53.000000 
 4,2000,+49,54.000000 
 4,2000,+52,42.000000 
 4,2000,+55,30.000000 
 4,2000,+58,29.000000 
 4,2000,+61,35.000000 
 4,2000,+64,43.000000 
 4,2000,+67,47.000000 
 4,2300,+4,30.000000 
 4,2300,+7,30.000000 
 4,2300,+10,36.000000 
 4,2300,+13,57.000000 
 4,2300,+16,62.000000 
 4,2300,+19,57.000000 
 4,2300,+22,53.000000 
 4,2300,+25,55.000000 
 4,2300,+28,53.000000 
 4,2300,+31,46.000000 
 4,2300,+34,54.000000 
 4,2300,+37,57.000000 
 4,2300,+40,50.000000 
 4,2300,+43,53.000000 
 4,2300,+46,54.000000 
 4,2300,+49,42.000000 
 4,2300,+52,30.000000 
 4,2300,+55,29.000000 
 4,2300,+58,35.000000 
 4,2300,+61,43.000000 
 4,2300,+64,47.000000 
 5,0200,+4,30.000000 
 5,0200,+7,36.000000 
 5,0200,+10,57.000000 
 5,0200,+13,62.000000 
 5,0200,+16,57.000000 
 5,0200,+19,53.000000 
 5,0200,+22,55.000000 
 5,0200,+25,53.000000 
 5,0200,+28,46.000000 
 5,0200,+31,54.000000 
 5,0200,+34,57.000000 
 5,0200,+37,50.000000 
 5,0200,+40,53.000000 
 5,0200,+43,54.000000 
 5,0200,+46,42.000000 
 5,0200,+49,30.000000 
 5,0200,+52,29.000000 
 5,0200,+55,35.000000 
 5,0200,+58,43.000000 
 5,0200,+61,47.000000 
 5,0500,+4,36.000000 
 5,0500,+7,57.000000 
 5,0500,+10,62.000000 
 5,0500,+13,57.000000 
 5,0500,+16,53.000000 
 5,0500,+19,55.000000 
 5,0500,+22,53.000000 
 5,0500,+25,46.000000 
 5,0500,+28,54.000000 
 5,0500,+31,57.000000 
 5,0500,+34,50.000000 
 5,0500,+37,53.000000 
 5,0500,+40,54.000000 
 5,0500,+43,42.000000 
 5,0500,+46,30.000000 
 5,0500,+49,29.000000 
 5,0500,+52,35.000000 
 5,0500,+55,43.000000 
 5,0500,+58,47.000000 
 5,0800,+4,53.000000 
 5,0800,+7,56.000000 
 5,0800,+10,58.000000 
 5,0800,+13,59.000000 
 5,0800,+16,54.000000 
 5,0800,+19,45.000000 
 5,0800,+22,47.000000 
 5,0800,+25,58.000000 
 5,0800,+28,63.000000 
 5,0800,+31,62.000000 
 5,0800,+34,56.000000 
 5,0800,+37,55.000000 
 5,0800,+40,46.000000 
 5,0800,+43,33.000000 
 5,0800,+46,32.000000 
 5,0800,+49,35.000000 
 5,0800,+52,44.000000 
 5,0800,+55,45.000000 
 5,1100,+4,56.000000 
 5,1100,+7,58.000000 
 5,1100,+10,59.000000 
 5,1100,+13,54.000000 
 5,1100,+16,45.000000 
 5,1100,+19,47.000000 
 5,1100,+22,58.000000 
 5,1100,+25,63.000000 
 5,1100,+28,62.000000 
 5,1100,+31,56.000000 
 5,1100,+34,55.000000 
 5,1100,+37,46.000000 
 5,1100,+40,33.000000 
 5,1100,+43,32.000000 
 5,1100,+46,35.000000 
 5,1100,+49,44.000000 
 5,1100,+52,45.000000 
 5,1400,+4,55.000000 
 5,1400,+7,59.000000 
 5,1400,+10,54.000000 
 5,1400,+13,45.000000 
 5,1400,+16,47.000000 
 5,1400,+19,58.000000 
 5,1400,+22,63.000000 
 5,1400,+25,62.000000 
 5,1400,+28,56.000000 
 5,1400,+31,55.000000 
 5,1400,+34,46.000000 
 5,1400,+37,33.000000 
 5,1400,+40,32.000000 
 5,1400,+43,35.000000 
 5,1400,+46,44.000000 
 5,1400,+49,45.000000 
 5,1700,+4,59.000000 
 5,1700,+7,54.000000 
 5,1700,+10,45.000000 
 5,1700,+13,47.000000 
 5,1700,+16,58.000000 
